Year,Day,Hour,Minute,points_in_IMF_avgs,Percent_interp.,CP/MV_Flag,Timeshift_sec,Phase_frnt_nrml_X,Phase_frnt_nrml_Y,Phase_frnt_nrml_Z,ScalarB_nT,Bx_nT_GSE_GSM,By_nT_GSE,Bz_nT_GSE,By_nT_GSM,Bz_nT_GSM,RMS_timeshift_sec,RMS_phase_front_normal,RMS_ScalarB_nT,RMS_Field vector_nT,points_in_plasma_avgs,Flow_speed_kms,Vx_Velocity_kms_GSE,Vy_Velocity_kms_GSE,Vz_Velocity_kms_GSE,Proton_Density_ncc,Temperature_K,X_sc_GSE_Re,Y_sc_GSE_Re,Z_sc_GSE_Re,X_target_GSE_Re,Y_target_GSE_Re,Z_target_GSE_Re,RMS_target_Re,DBOT1_sec,DBOT2_sec,Bz_Present,Datetime,Vx_Present,Proton_Density_Present,Abs_Vx_Velocity_kms_GSE,Month
2003,169,9,40,5,5,0.5,2843,0.64,0.74,-0.13,14.05,8.6,-9.09,-6.08,-9.94,-4.56,13,0.1,0.39,1.52,5,546.6,-546.3,-12.2,-7.2,11.89,277568.0,249.91,-3.05,11.63,10.37,-0.32,0.15,0.1,63,63,1,2003-06-18 09:40:00,1,1,546.3,6
2003,169,9,45,5,0,0.9,2899,0.52,0.79,-0.33,14.05,9.61,-9.11,-4.15,-9.65,-2.64,13,0.03,0.17,2.08,4,543.3,-542.9,-10.4,-17.7,11.81,278836.0,249.91,-3.05,11.63,10.61,-0.39,0.35,0.06,49,49,1,2003-06-18 09:45:00,1,1,542.9,6
2003,169,11,45,5,64,0.9,2298,0.44,0.26,-0.85,8.21,-2.6,-5.16,-4.04,-5.76,-3.11,25,0.04,0.85,3.51,5,547.9,-545.8,-42.6,21.8,17.17,275375.0,249.92,-3.19,11.69,9.88,0.24,-0.41,0.07,49,49,1,2003-06-18 11:45:00,1,1,545.8,6
2003,169,13,20,5,0,1.0,3282,0.42,0.78,0.44,11.22,9.91,-4.07,-2.57,-4.38,-1.98,94,0.08,0.4,1.57,5,533.7,-533.4,-7.3,14.7,12.63,294296.0,249.92,-3.27,11.73,10.68,-0.44,-0.29,0.11,126,126,1,2003-06-18 13:20:00,1,1,533.4,6
2003,169,13,40,5,0,0.5,2783,0.53,0.82,-0.2,13.38,9.59,-7.45,-4.57,-7.97,-3.59,52,0.08,0.15,2.97,5,540.4,-539.9,-19.2,7.4,10.89,239664.0,249.92,-3.3,11.74,10.67,-0.2,-0.13,0.12,79,79,1,2003-06-18 13:40:00,1,1,539.9,6
2003,169,13,45,5,0,0.6,2747,0.46,0.83,-0.31,13.22,8.32,-7.24,-5.93,-7.93,-4.98,25,0.03,0.12,3.53,5,541.7,-541.0,-17.5,5.4,10.9,237424.0,249.92,-3.31,11.74,10.5,-0.25,-0.09,0.14,47,47,1,2003-06-18 13:45:00,1,1,541.0,6
2003,169,13,55,5,0,0.6,2850,0.45,0.86,-0.21,12.74,10.71,-6.12,-3.1,-6.44,-2.35,39,0.06,0.02,0.55,3,540.7,-540.3,-8.3,20.0,11.67,245216.0,249.92,-3.32,11.75,10.71,-0.42,-0.4,0.06,34,34,1,2003-06-18 13:55:00,1,1,540.3,6
2003,169,14,0,5,40,1.0,2955,0.52,0.85,0.03,12.72,10.24,-6.25,-4.22,-6.69,-3.48,28,0.09,0.03,0.22,5,542.4,-542.2,-8.4,12.7,11.42,253453.0,249.92,-3.32,11.75,10.6,-0.42,-0.25,0.02,41,41,1,2003-06-18 14:00:00,1,1,542.2,6
2003,169,14,5,5,69,1.0,2980,0.57,0.82,0.11,12.84,10.21,-6.31,-4.45,-6.77,-3.72,14,0.02,0.03,0.71,5,543.6,-543.5,-5.7,9.6,11.02,244775.0,249.92,-3.33,11.75,10.63,-0.47,-0.18,0.06,64,64,1,2003-06-18 14:05:00,1,1,543.5,6
2003,177,12,20,5,0,0.7,2863,0.89,0.17,0.41,9.5,4.11,-0.86,-8.29,-2.64,-7.9,13,0.02,1.01,1.78,5,521.1,-516.5,-42.4,-52.8,11.19,162373.0,250.17,-14.19,16.52,10.12,0.22,1.02,0.1,53,53,1,2003-06-26 12:20:00,1,1,516.5,6
2003,182,22,20,5,100,9.9,2336,0.22,-0.76,-0.22,5.45,-4.94,-0.55,-2.2,-0.28,-2.26,7,0.04,0.04,0.2,5,574.1,-573.4,17.8,24.0,1.04,124723.0,249.03,-20.4,19.23,15.39,-1.28,-0.65,0.07,67,67,1,2003-07-01 22:20:00,1,1,573.4,7
2003,187,22,10,5,0,1.0,1792,0.52,0.8,0.3,7.15,-5.32,4.16,-2.33,4.35,-1.96,24,0.04,0.1,0.16,4,550.5,-534.9,-127.2,17.4,0.36,748370.0,246.88,-25.81,21.15,21.66,4.13,-0.8,0.25,73,73,1,2003-07-06 22:10:00,1,1,534.9,7
2003,187,22,15,5,0,0.9,1810,0.56,0.8,0.21,7.0,-5.01,4.19,-2.5,4.39,-2.13,9,0.02,0.12,0.24,2,570.5,-556.1,-124.2,25.4,0.42,547839.0,246.88,-25.81,21.15,20.25,3.67,-1.02,0.15,64,64,1,2003-07-06 22:15:00,1,1,556.1,7
2003,187,23,0,5,49,0.0,1990,0.59,0.61,-0.02,7.03,-4.8,4.46,-2.39,4.65,-2.0,68,0.26,0.06,0.27,5,574.0,-563.3,-96.4,48.9,0.35,411396.0,246.86,-25.84,21.16,20.99,2.7,-1.9,0.79,103,93,1,2003-07-06 23:00:00,1,1,563.3,7
2003,188,0,15,5,32,0.5,2008,0.62,0.74,0.27,6.29,-4.17,4.08,-2.34,4.23,-2.05,26,0.03,0.02,0.27,5,621.3,-616.0,-75.6,29.4,0.64,278420.0,246.85,-25.9,21.18,16.84,1.24,-0.77,0.1,42,42,1,2003-07-07 00:15:00,1,1,616.0,7
2003,188,1,25,5,35,1.0,2205,0.95,0.3,0.01,6.12,-1.86,5.3,-2.38,5.39,-2.18,16,0.05,0.03,0.38,5,635.5,-630.2,-71.4,38.7,0.78,204402.0,246.81,-25.95,21.19,15.93,1.06,-1.01,0.08,51,51,1,2003-07-07 01:25:00,1,1,630.2,7
2003,188,1,30,5,64,1.0,2222,0.94,0.31,0.11,6.06,-1.39,5.15,-2.63,5.24,-2.45,4,0.02,0.05,1.02,5,638.1,-632.6,-74.8,34.8,0.78,189172.0,246.81,-25.95,21.19,15.83,1.15,-0.81,0.1,61,61,1,2003-07-07 01:30:00,1,1,632.6,7
2003,188,1,40,5,0,0.3,2191,0.99,0.16,0.02,5.99,-0.64,4.31,-4.02,4.43,-3.9,11,0.08,0.02,0.72,5,655.5,-648.6,-87.8,31.8,0.51,248122.0,246.81,-25.96,21.2,16.82,1.52,-0.95,0.15,58,58,1,2003-07-07 01:40:00,1,1,648.6,7
2003,188,1,45,5,0,0.7,2230,0.97,-0.04,-0.16,6.06,-0.54,4.53,-3.86,4.62,-3.74,9,0.11,0.03,0.9,5,649.2,-644.1,-71.1,38.2,0.54,212733.0,246.81,-25.96,21.2,16.7,1.03,-1.02,0.12,56,56,1,2003-07-07 01:45:00,1,1,644.1,7
2003,188,1,50,5,0,1.0,2229,0.92,-0.23,-0.31,6.02,-0.17,4.66,-3.19,4.73,-3.08,43,0.03,0.12,1.64,5,648.8,-643.8,-61.7,42.9,0.46,220124.0,246.81,-25.97,21.2,17.46,0.83,-1.31,0.31,76,76,1,2003-07-07 01:50:00,1,1,643.8,7
2003,188,1,55,5,0,1.0,2239,0.92,-0.26,-0.3,6.01,0.49,4.12,-3.83,4.2,-3.75,35,0.01,0.04,1.82,4,665.5,-656.1,-84.8,62.1,0.47,297135.0,246.8,-25.97,21.2,16.72,1.62,-1.42,0.26,38,38,1,2003-07-07 01:55:00,1,1,656.1,7
2003,188,4,35,5,0,0.9,1670,0.47,0.73,-0.5,6.26,-5.43,1.7,-2.56,1.44,-2.72,18,0.04,0.2,0.35,5,610.1,-604.5,-73.3,-36.8,0.81,516015.0,246.75,-26.1,21.23,16.05,1.16,0.96,0.12,54,54,1,2003-07-07 04:35:00,1,1,604.5,7
2003,188,4,40,5,0,1.0,1713,0.48,0.64,-0.6,6.2,-5.29,1.58,-2.81,1.29,-2.96,28,0.04,0.06,0.21,5,609.6,-603.7,-79.0,-30.9,0.85,529258.0,246.75,-26.1,21.24,15.82,1.25,0.81,0.04,42,42,1,2003-07-07 04:40:00,1,1,603.7,7
2003,188,4,45,5,0,0.6,1815,0.5,0.59,-0.64,6.02,-5.13,1.23,-2.85,0.92,-2.96,12,0.01,0.05,0.2,5,596.7,-591.5,-73.0,-27.4,0.89,480823.0,246.75,-26.1,21.24,15.76,1.14,0.68,0.09,47,47,1,2003-07-07 04:45:00,1,1,591.5,7
2003,188,4,50,5,0,0.6,1682,0.44,0.63,-0.63,5.89,-3.56,-1.53,-4.2,-1.98,-4.01,138,0.07,0.34,0.59,5,583.4,-580.8,-52.4,-6.2,0.89,423844.0,246.74,-26.11,21.24,15.71,0.46,0.05,0.38,51,-3,1,2003-07-07 04:50:00,1,1,580.8,7
2003,188,4,55,3,0,0.0,1894,0.52,0.55,-0.64,6.3,-3.26,-2.56,-4.72,-3.08,-4.4,5,0.01,0.1,0.36,2,571.8,-570.8,-33.2,11.3,0.86,347447.0,246.74,-26.11,21.24,16.15,0.38,-0.08,0.07,52,-71,1,2003-07-07 04:55:00,1,1,570.8,7
2003,188,6,5,5,100,9.9,2506,0.88,0.28,-0.21,6.37,-3.33,-0.21,-5.3,-1.1,-5.19,69,0.03,0.05,0.87,3,526.9,-510.2,-93.1,90.7,1.04,139837.0,246.72,-26.16,21.25,15.42,1.82,-2.73,0.0,10,10,1,2003-07-07 06:05:00,1,1,510.2,7
2003,188,6,15,5,94,0.0,2649,0.9,-0.31,-0.22,6.4,-0.05,-0.2,-5.74,-1.2,-5.61,23,0.06,0.08,2.16,3,560.8,-548.4,-47.4,102.0,1.05,133185.0,246.72,-26.16,21.25,14.42,1.11,-2.68,0.63,47,46,1,2003-07-07 06:15:00,1,1,548.4,7
2003,188,6,45,5,28,0.5,2787,0.78,-0.15,-0.14,6.78,-2.29,-2.89,-4.22,-3.67,-3.56,345,0.53,0.04,3.24,4,520.2,-507.5,-52.3,96.0,0.95,122366.0,246.7,-26.18,21.26,16.07,0.67,-2.9,0.43,198,198,1,2003-07-07 06:45:00,1,1,507.5,7
2003,188,6,50,5,61,0.5,2556,0.89,0.17,-0.03,6.76,0.35,-0.42,-6.42,-1.71,-6.2,96,0.12,0.06,0.8,5,576.6,-556.8,-91.6,116.0,1.0,114826.0,246.7,-26.19,21.26,14.69,1.68,-3.02,0.82,42,-26,1,2003-07-07 06:50:00,1,1,556.8,7
2003,188,7,10,5,0,0.9,2152,0.77,0.61,-0.18,6.55,0.73,-3.46,-5.35,-4.53,-4.48,52,0.03,0.02,0.63,5,571.7,-555.0,-49.5,127.1,0.98,98527.0,246.69,-26.21,21.27,15.04,0.66,-3.35,0.33,58,43,1,2003-07-07 07:10:00,1,1,555.0,7
2003,188,7,15,4,6,0.9,2195,0.83,0.52,-0.16,6.38,0.55,-2.1,-5.89,-3.33,-5.29,78,0.09,0.05,0.78,4,573.7,-553.6,-83.3,124.8,0.94,116343.0,246.69,-26.21,21.27,14.92,1.33,-3.37,0.2,7,7,1,2003-07-07 07:15:00,1,1,553.6,7
2003,188,7,20,5,70,0.0,2358,0.9,0.31,-0.1,6.41,0.7,-1.43,-6.17,-2.76,-5.7,102,0.09,0.02,0.32,5,580.1,-563.7,-85.5,105.5,0.87,99465.0,246.69,-26.21,21.27,15.11,1.46,-2.9,0.31,24,-18,1,2003-07-07 07:20:00,1,1,563.7,7
2003,188,7,25,5,90,0.0,2494,0.86,0.22,-0.11,6.32,-0.77,-1.97,-5.83,-3.23,-5.23,39,0.05,0.06,0.96,3,551.4,-534.8,-66.9,116.3,0.78,93014.0,246.69,-26.22,21.27,15.66,1.15,-3.37,0.16,51,32,1,2003-07-07 07:25:00,1,1,534.8,7
2003,197,9,50,5,100,9.9,2416,0.96,-0.06,-0.14,11.88,-3.45,-3.06,-10.83,-6.62,-9.09,22,0.03,0.1,1.05,5,606.9,-606.6,3.2,15.6,11.74,174875.0,242.42,-35.56,23.14,9.27,-0.48,-0.23,0.04,56,56,1,2003-07-16 09:50:00,1,1,606.6,7
2003,197,10,5,5,100,9.9,2542,0.91,-0.36,-0.04,10.96,-1.59,-2.83,-10.35,-6.27,-8.7,11,0.03,0.3,1.47,5,600.1,-599.8,6.8,16.7,11.04,201004.0,242.42,-35.57,23.14,9.45,-0.59,-0.24,0.05,51,51,1,2003-07-16 10:05:00,1,1,599.8,7
2003,197,10,10,5,93,0.0,2595,0.86,-0.47,-0.02,11.47,-0.71,-1.85,-11.28,-5.69,-9.91,24,0.06,0.34,0.57,5,597.4,-597.2,9.9,7.3,10.92,185901.0,242.42,-35.57,23.14,9.38,-0.6,-0.14,0.04,43,43,1,2003-07-16 10:10:00,1,1,597.2,7
2003,197,10,15,5,98,1.0,2703,0.63,-0.69,-0.02,11.08,-0.33,-0.95,-10.78,-4.68,-9.76,26,0.12,0.41,1.68,5,597.2,-596.9,8.0,14.3,11.55,185979.0,242.42,-35.57,23.14,9.35,-0.58,-0.22,0.05,45,45,1,2003-07-16 10:15:00,1,1,596.9,7
2003,197,10,20,5,0,0.7,2733,0.38,-0.91,-0.05,11.37,-2.57,1.34,-10.85,-2.57,-10.62,82,0.08,0.11,0.97,4,604.2,-603.6,20.3,14.5,12.67,194905.0,242.42,-35.57,23.14,9.14,-0.78,-0.24,0.05,39,16,1,2003-07-16 10:20:00,1,1,603.6,7
2003,197,10,25,4,0,1.0,2880,0.25,-0.97,-0.07,10.37,-1.91,0.46,-9.87,-3.07,-9.39,47,0.02,0.29,2.09,4,595.7,-595.1,23.6,10.7,12.82,172377.0,242.42,-35.58,23.14,9.2,-0.81,-0.19,0.1,36,22,1,2003-07-16 10:25:00,1,1,595.1,7
2003,197,10,30,5,77,1.0,2810,0.25,-0.78,-0.09,10.78,-6.2,-1.27,-3.44,-2.41,-2.77,94,0.13,0.86,6.32,4,613.3,-610.8,10.9,50.2,20.58,114817.0,242.42,-35.58,23.14,9.25,-0.69,-0.55,0.29,109,109,1,2003-07-16 10:30:00,1,1,610.8,7
2003,197,10,35,5,100,9.9,2490,0.29,-0.31,-0.05,11.51,-9.3,3.54,-3.37,2.11,-4.41,33,0.09,0.36,2.8,5,609.4,-607.8,32.2,27.6,15.58,129618.0,242.42,-35.59,23.14,9.63,-0.99,-0.49,0.28,99,99,1,2003-07-16 10:35:00,1,1,607.8,7
2003,197,10,45,5,100,9.9,2321,0.35,0.28,0.01,11.98,-9.01,2.71,-3.07,1.44,-3.84,25,0.08,0.16,6.34,5,610.9,-609.1,23.9,38.3,17.29,140174.0,242.42,-35.59,23.14,9.47,-0.83,-0.57,0.11,65,65,1,2003-07-16 10:45:00,1,1,609.1,7
2003,197,10,50,5,100,9.9,2344,0.37,0.49,0.04,12.18,4.35,-1.22,-9.13,-4.39,-8.1,47,0.08,0.31,5.63,4,578.1,-577.8,14.2,10.6,13.67,168446.0,242.41,-35.6,23.15,9.55,-0.72,-0.24,0.16,70,70,1,2003-07-16 10:50:00,1,1,577.8,7
2003,197,10,55,5,86,1.0,2180,0.41,0.82,0.08,13.51,5.78,-1.82,-12.01,-5.98,-10.57,47,0.08,0.71,0.84,5,570.7,-570.3,13.5,12.2,11.61,189879.0,242.4,-35.6,23.15,9.38,-0.67,-0.22,0.08,85,85,1,2003-07-16 10:55:00,1,1,570.3,7
2003,197,11,0,5,100,9.9,2269,0.5,0.85,0.12,14.06,5.17,-0.4,-12.97,-5.0,-11.98,54,0.03,0.28,1.38,3,570.5,-570.2,6.5,16.0,10.78,196367.0,242.4,-35.6,23.15,9.36,-0.63,-0.25,0.0,21,21,1,2003-07-16 11:00:00,1,1,570.2,7
2003,197,12,50,5,0,1.0,1909,0.43,0.88,-0.2,13.07,8.54,-5.95,-7.73,-8.21,-5.25,28,0.01,0.34,1.56,5,572.3,-571.6,11.0,24.9,10.91,194912.0,242.37,-35.67,23.16,9.97,-0.72,-0.47,0.05,79,79,1,2003-07-16 12:50:00,1,1,571.6,7
2003,197,12,55,5,60,1.0,1996,0.46,0.86,-0.14,12.94,8.55,-6.01,-7.58,-8.21,-5.11,45,0.03,0.12,0.76,4,574.5,-573.8,9.3,26.8,11.18,218505.0,242.37,-35.68,23.16,9.95,-0.66,-0.42,0.03,36,36,1,2003-07-16 12:55:00,1,1,573.8,7
2003,197,13,0,5,100,9.9,2196,0.51,0.77,-0.03,13.19,7.93,-5.78,-8.68,-8.35,-6.24,50,0.05,0.13,1.26,4,572.9,-572.4,7.7,21.8,10.86,198630.0,242.37,-35.68,23.16,9.89,-0.64,-0.38,0.03,20,20,1,2003-07-16 13:00:00,1,1,572.4,7
2003,197,13,5,5,87,0.0,2288,0.55,0.68,0.05,13.19,8.79,-6.18,-7.59,-8.36,-5.09,152,0.11,0.1,0.6,4,568.6,-568.0,4.7,24.6,11.22,207690.0,242.37,-35.68,23.16,10.0,-0.61,-0.43,0.03,114,114,1,2003-07-16 13:05:00,1,1,568.0,7
2003,197,13,10,5,100,9.9,2122,0.52,0.62,-0.07,12.92,7.72,-6.26,-7.98,-8.55,-5.45,91,0.08,0.11,0.56,4,572.8,-572.3,5.1,20.9,11.35,207297.0,242.37,-35.69,23.16,9.88,-0.57,-0.35,0.2,26,-13,1,2003-07-16 13:10:00,1,1,572.3,7
2003,197,13,15,5,88,0.0,2157,0.54,0.58,-0.09,12.69,7.15,-7.11,-7.29,-9.11,-4.54,60,0.07,0.25,1.16,5,567.0,-566.6,-2.6,19.7,12.08,190656.0,242.37,-35.69,23.16,9.93,-0.44,-0.32,0.19,63,59,1,2003-07-16 13:15:00,1,1,566.6,7
2003,197,13,20,5,91,0.0,2220,0.56,0.53,-0.02,11.66,7.07,-6.78,-5.88,-8.33,-3.34,65,0.07,0.44,0.97,5,567.7,-567.2,-5.3,21.0,13.24,197766.0,242.37,-35.69,23.16,9.94,-0.43,-0.36,0.21,38,19,1,2003-07-16 13:20:00,1,1,567.2,7
2003,197,13,25,5,97,0.0,2221,0.54,0.54,-0.04,11.52,8.35,-5.61,-4.65,-6.82,-2.57,349,0.39,0.44,2.44,5,562.1,-561.5,-6.4,23.8,13.33,197487.0,242.37,-35.69,23.16,10.07,-0.39,-0.44,0.13,130,38,1,2003-07-16 13:25:00,1,1,561.5,7
2003,197,13,35,5,100,9.9,1934,0.51,0.8,-0.28,11.12,7.94,-5.55,-4.28,-6.62,-2.28,31,0.01,0.51,2.91,3,563.4,-562.3,-7.7,33.7,14.53,203570.0,242.37,-35.7,23.16,10.02,-0.43,-0.5,0.07,34,34,1,2003-07-16 13:35:00,1,1,562.3,7
2003,197,13,45,4,98,0.0,1961,0.5,0.82,-0.25,11.54,8.46,-5.76,-5.0,-7.04,-2.93,93,0.06,0.5,1.43,5,574.2,-574.0,2.7,10.0,12.38,211056.0,242.37,-35.71,23.16,10.13,-0.57,-0.19,0.12,103,103,1,2003-07-16 13:45:00,1,1,574.0,7
2003,197,13,55,5,100,9.9,2145,0.5,0.81,-0.16,11.23,9.5,-2.15,-5.41,-3.71,-4.48,63,0.05,0.1,0.75,2,562.1,-561.9,14.0,5.2,12.67,234720.0,242.36,-35.71,23.16,10.03,-0.72,-0.09,0.0,10,-4,1,2003-07-16 13:55:00,1,1,561.9,7
2003,197,14,0,5,96,0.0,2103,0.51,0.7,-0.19,12.53,8.98,-7.0,-4.74,-8.12,-2.37,153,0.2,0.7,1.98,5,571.6,-571.5,7.4,2.4,11.11,209444.0,242.36,-35.71,23.16,10.4,-0.66,-0.04,0.27,98,98,1,2003-07-16 14:00:00,1,1,571.5,7
2003,197,20,15,5,0,0.9,2379,0.89,0.4,0.19,12.03,4.12,-9.02,-4.35,-9.09,-4.21,32,0.08,0.54,3.45,5,620.8,-617.2,49.7,-42.7,10.93,323396.0,242.28,-35.93,23.19,10.1,-1.26,0.67,0.23,67,67,1,2003-07-16 20:15:00,1,1,617.2,7
2003,197,20,55,5,75,0.6,2731,0.43,0.22,0.8,11.17,8.37,-3.74,-4.23,-3.74,-4.23,62,0.21,0.12,2.7,5,626.4,-621.4,74.4,-22.5,10.77,366085.0,242.26,-35.95,23.19,10.04,-1.68,0.31,0.43,84,84,1,2003-07-16 20:55:00,1,1,621.4,7
2003,197,21,25,5,100,9.9,2364,0.75,0.43,0.21,11.75,7.99,-7.9,-3.21,-7.87,-3.29,14,0.06,0.11,0.6,5,623.6,-622.4,35.4,-16.2,10.76,309311.0,242.26,-35.97,23.19,10.3,-1.09,0.27,0.07,60,60,1,2003-07-16 21:25:00,1,1,622.4,7
2003,207,21,15,4,22,1.0,3284,0.65,0.64,0.37,32.45,-20.07,22.84,-2.96,22.65,-4.22,143,0.08,1.51,5.9,4,549.8,-538.7,91.1,11.2,11.27,380489.0,238.89,-40.74,23.0,11.21,-2.54,-0.32,1.03,108,48,1,2003-07-26 21:15:00,1,1,538.7,7
2003,207,21,20,5,61,0.9,3273,0.69,0.62,0.35,30.29,-18.68,21.59,-1.82,21.46,-2.99,141,0.05,1.75,6.9,5,553.8,-543.6,91.7,26.7,11.93,378349.0,238.89,-40.74,23.0,11.04,-2.66,-0.35,0.83,111,47,1,2003-07-26 21:20:00,1,1,543.6,7
2003,207,21,55,5,0,0.7,3147,0.7,0.4,0.59,30.7,-14.75,26.84,-1.17,26.76,-2.43,59,0.03,0.41,0.89,4,567.0,-559.3,83.3,40.7,13.91,374274.0,238.87,-40.74,23.0,11.05,-2.24,-0.85,0.17,39,13,1,2003-07-26 21:55:00,1,1,559.3,7
2003,207,22,15,5,83,0.0,1982,0.43,0.17,-0.49,29.2,-11.11,26.39,-1.23,26.31,-2.42,550,0.47,0.73,4.21,2,596.6,-589.2,80.0,49.2,14.27,410105.0,238.86,-40.75,22.99,10.67,-2.13,-0.87,0.19,127,-150,1,2003-07-26 22:15:00,1,1,589.2,7
2003,207,22,25,5,31,1.0,3229,0.44,0.22,0.5,30.6,-13.84,25.42,-1.1,25.34,-2.22,320,0.24,0.51,4.3,5,580.5,-568.3,97.4,24.4,14.55,428081.0,238.87,-40.74,22.99,10.64,-2.37,-0.68,0.72,-240,-1034,1,2003-07-26 22:25:00,1,1,568.3,7
2003,207,22,45,3,100,9.9,3987,0.46,0.23,0.74,30.09,-14.22,23.66,-2.79,23.52,-3.84,742,0.09,1.12,9.49,3,581.8,-571.9,88.5,50.8,12.73,377223.0,238.86,-40.75,22.99,10.77,-2.46,-0.97,0.21,-17,-863,1,2003-07-26 22:45:00,1,1,571.9,7
2003,207,22,50,4,75,0.0,3891,0.46,0.22,0.82,29.45,-13.21,24.51,-1.73,24.41,-2.82,774,0.06,0.96,9.03,1,531.3,-513.8,109.6,79.1,11.39,354250.0,238.87,-40.74,22.99,10.74,-2.21,-0.96,0.0,234,-474,1,2003-07-26 22:50:00,1,1,513.8,7
2003,207,23,10,5,100,9.9,4014,0.48,0.28,0.83,29.33,-10.1,26.42,-4.59,26.18,-5.81,134,0.02,0.1,3.35,4,590.8,-580.7,81.2,70.7,13.94,390045.0,238.86,-40.75,22.99,10.22,-1.94,-1.28,0.22,2,-44,1,2003-07-26 23:10:00,1,1,580.7,7
2003,207,23,15,5,100,9.9,4009,0.5,0.31,0.81,29.45,-10.52,26.74,-4.94,26.48,-6.18,99,0.01,0.09,2.47,3,590.1,-581.3,71.7,71.7,14.9,398837.0,238.86,-40.75,22.99,10.15,-1.8,-1.38,0.24,49,-12,1,2003-07-26 23:15:00,1,1,581.3,7
2003,207,23,20,5,100,9.9,3990,0.51,0.34,0.79,29.41,-10.13,25.71,-5.61,25.41,-6.83,85,0.02,0.17,4.61,5,599.8,-588.1,77.4,81.6,14.21,422970.0,238.86,-40.75,22.99,10.03,-1.97,-1.26,0.65,125,95,1,2003-07-26 23:20:00,1,1,588.1,7
2003,207,23,40,5,96,0.0,3219,0.78,0.44,0.33,25.53,-14.63,18.51,-3.68,18.3,-4.63,290,0.15,0.25,4.98,5,572.0,-552.9,107.3,91.3,15.31,413487.0,238.85,-40.75,22.99,9.9,-2.18,-1.45,0.82,240,174,1,2003-07-26 23:40:00,1,1,552.9,7
2003,208,0,20,5,100,9.9,2495,0.75,0.38,-0.27,28.42,-14.51,24.12,-2.85,23.9,-4.36,44,0.02,0.16,1.84,4,553.1,-539.0,90.9,85.3,11.33,413400.0,238.82,-40.75,22.98,11.26,-2.48,-1.64,0.04,26,26,1,2003-07-27 00:20:00,1,1,539.0,7
2003,208,0,30,5,100,9.9,2757,0.74,0.4,-0.08,27.28,-18.91,17.54,-6.49,17.07,-7.64,51,0.01,0.23,4.74,1,561.1,-542.0,97.6,107.2,11.75,341720.0,238.82,-40.75,22.98,10.34,-2.49,-1.71,0.14,19,19,1,2003-07-27 00:30:00,1,1,542.0,7
2003,208,1,25,5,90,0.0,2827,0.53,0.24,0.13,16.66,-11.52,9.09,-1.33,8.93,-2.15,545,0.35,3.49,6.53,3,582.5,-556.9,144.5,85.7,13.83,449927.0,238.81,-40.76,22.97,9.92,-3.09,-1.44,0.27,-149,-950,1,2003-07-27 01:25:00,1,1,556.9,7
2003,208,2,25,5,31,0.7,3636,0.67,0.34,0.53,17.38,-8.58,14.25,-0.15,14.11,-1.96,321,0.17,0.36,1.61,5,590.8,-569.0,116.9,105.2,11.21,467434.0,238.79,-40.76,22.97,10.39,-2.76,-1.77,0.44,159,-191,1,2003-07-27 02:25:00,1,1,569.0,7
2003,208,4,55,3,0,0.7,3570,0.65,0.08,0.75,21.96,-2.76,20.69,0.94,20.33,-3.98,63,0.02,1.25,3.99,1,597.8,-581.8,93.2,101.1,10.99,361280.0,238.76,-40.77,22.95,12.16,-1.48,-2.4,0.37,2,-20,1,2003-07-27 04:55:00,1,1,581.8,7
2003,209,11,20,5,0,0.2,2307,0.69,0.39,0.61,10.32,-3.17,8.73,-2.0,7.08,-5.48,16,0.02,0.19,3.48,5,567.1,-560.3,-83.2,-28.2,11.61,124752.0,238.2,-40.86,22.73,10.53,1.0,0.51,0.1,59,59,1,2003-07-28 11:20:00,1,1,560.3,7
2003,209,11,25,5,0,0.9,2296,0.66,0.41,0.63,10.95,-0.58,8.43,-5.26,5.44,-8.32,14,0.0,0.11,3.3,5,582.3,-576.7,-78.3,-13.3,10.98,103759.0,238.2,-40.86,22.73,10.18,0.85,0.3,0.2,64,64,1,2003-07-28 11:25:00,1,1,576.7,7
2003,216,18,50,5,0,0.7,3097,0.85,-0.52,-0.02,2.86,-0.84,-1.21,-2.39,-1.63,-2.13,14,0.02,0.09,0.44,5,497.3,-497.1,-11.4,-10.3,11.43,51846.0,234.18,-40.01,20.6,10.96,-0.4,0.22,0.04,52,52,1,2003-08-04 18:50:00,1,1,497.1,8
2003,216,20,20,5,0,0.6,3075,0.89,-0.44,0.05,4.09,-0.1,-0.55,-2.1,-0.81,-2.02,22,0.04,0.65,3.2,5,501.1,-500.7,-19.1,-1.9,15.32,38601.0,234.15,-40.0,20.57,10.46,-0.22,0.04,0.14,73,73,1,2003-08-04 20:20:00,1,1,500.7,8
2003,216,20,25,5,0,0.9,3019,0.92,-0.37,-0.04,5.16,-1.65,-3.48,-3.35,-3.87,-2.89,41,0.08,0.12,0.5,5,501.0,-500.6,-18.9,-5.0,16.32,30744.0,234.15,-40.0,20.57,10.22,-0.23,0.09,0.05,82,82,1,2003-08-04 20:25:00,1,1,500.6,8
2003,216,22,40,5,0,0.8,2908,0.96,-0.18,-0.21,6.18,-1.55,-5.4,-2.49,-5.61,-1.97,13,0.03,0.1,0.48,5,496.5,-496.1,-15.8,-12.7,16.37,36573.0,234.08,-39.98,20.53,10.34,-0.3,0.3,0.04,58,58,1,2003-08-04 22:40:00,1,1,496.1,8
